fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,unresolved_flags,geom,bbox
4e593ed6a8098920b3bbe638,Ting Ho Chinese,41.10223869810379,-74.04498276640385,274 Old Nyack Tpke,Chestnut Ridge,NY,10977,,,,US,2011-08-27,2020-09-29,,(845) 371-3867,http://www.tinghospringvalley.com,info@instantonlineorders.com,111630735542542.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4e593ed6a8098920b3bbe638,,b'\x00\x00\x00\x00\x01\xc0R\x82\xe0\xffe\xa5\xa4@D\x8d\x16(\\^\xe6',"{'xmin': -74.04498276640385, 'ymin': 41.10223869810379, 'xmax': -74.04498276640385, 'ymax': 41.10223869810379}"
4f32906c19836c91c7e419fc,Chinese Food Star Kitchen,41.11303750295228,-74.04449665450993,33 S Main St,Spring Valley,NY,10977,,,,US,2012-02-08,2016-03-27,,(845) 425-1103,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4f32906c19836c91c7e419fc,,b'\x00\x00\x00\x00\x01\xc0R\x82\xd9\x08~\xf9\xb3@D\x8ex\x03M3f',"{'xmin': -74.04449665450993, 'ymin': 41.11303750295228, 'xmax': -74.04449665450993, 'ymax': 41.11303750295228}"
50e5bfd0e4b0922526f197a3,Maple Chinese,41.11675064576734,-74.04746485726275,55 N Myrtle Ave,Spring Valley,NY,10977,,,,US,2013-01-03,2020-10-16,,(845) 426-1422,http://maple-avenue.edan.io,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/50e5bfd0e4b0922526f197a3,,b'\x00\x00\x00\x00\x01\xc0R\x83\t\xaa\ni\xc8@D\x8e\xf1\xaff\xad\xc6',"{'xmin': -74.04746485726275, 'ymin': 41.11675064576734, 'xmax': -74.04746485726275, 'ymax': 41.11675064576734}"
4e04c498d1649538d96e0144,Rice King,41.10885238647461,-74.0411376953125,180 Route 59,Spring Valley,NY,10977,,,,US,2011-06-24,2018-03-24,,(845) 426-0020,http://riceking.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4e04c498d1649538d96e0144,,b'\x00\x00\x00\x00\x01\xc0R\x82\xa2\x00\x00\x00\x00@D\x8d\xee\xe0\x00\x00\x00',"{'xmin': -74.0411376953125, 'ymin': 41.10885238647461, 'xmax': -74.0411376953125, 'ymax': 41.10885238647461}"
4c5b514585a1e21e5cc65311,New Good Taste Chinese Restaurant,41.10955626075261,-74.02903760382894,202 Smith Rd,Nanuet,NY,10954,,,,US,2010-08-06,2025-07-30,,(845) 426-2960,https://newgoodtastechineserestaurant.netwaiter.com/nanuet/about,,104405629626960.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4c5b514585a1e21e5cc65311,,b'\x00\x00\x00\x00\x01\xc0R\x81\xdb\xc0\x89\xb3+@D\x8e\x05\xf0\x86\x80\x94',"{'xmin': -74.02903760382894, 'ymin': 41.10955626075261, 'xmax': -74.02903760382894, 'ymax': 41.10955626075261}"
4b58ed9df964a520a37328e3,Fortune Garden,41.09874869923241,-74.02027884332486,179 W Route 59,Nanuet,NY,10954,,,,US,2010-01-22,2025-08-22,,(845) 623-0058,http://fortunegardennanuet.com,,171191262901188.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4b58ed9df964a520a37328e3,,b'\x00\x00\x00\x00\x01\xc0R\x81L?\xa28b@D\x8c\xa3\xcc \xdc\xe5',"{'xmin': -74.02027884332486, 'ymin': 41.09874869923241, 'xmax': -74.02027884332486, 'ymax': 41.09874869923241}"
4f324dbe19836c91c7ca76ca,Peking Palace Chinese Rest,41.10139582289305,-74.0221959829545,250 W Route 59,Nanuet,NY,10954,,,,US,2012-02-08,2012-02-08,,(845) 627-2226,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4f324dbe19836c91c7ca76ca,,b'\x00\x00\x00\x00\x01\xc0R\x81k\xa8\xb39\x19@D\x8c\xfa\x89\xcf\xa3j',"{'xmin': -74.0221959829545, 'ymin': 41.10139582289305, 'xmax': -74.0221959829545, 'ymax': 41.10139582289305}"
4ccb37e672106dcb19a59299,Golden Dragon,41.09638227252587,-74.00720989980029,98 E Route 59,Nanuet,NY,10954,,,,US,2010-06-05,2025-07-14,,(845) 624-3663,https://www.thegoldendragonny.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4ccb37e672106dcb19a59299,,b'\x00\x00\x00\x00\x01\xc0R\x80v \x82\xf6a@D\x8cVA\x1a4\xd6',"{'xmin': -74.00720989980029, 'ymin': 41.09638227252587, 'xmax': -74.00720989980029, 'ymax': 41.09638227252587}"
4df54ae945dd4e269346e498,Jiang's Family Gourmet Chinese Food,41.09916458460872,-74.01053296924093,30A N Middletown Rd,Nanuet,NY,10954,,,,US,2011-06-12,2012-08-19,,(845) 623-8890,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4df54ae945dd4e269346e498,,b'\x00\x00\x00\x00\x01\xc0R\x80\xac\x92y\x9a\xda@D\x8c\xb1l\xd3\xe8n',"{'xmin': -74.01053296924093, 'ymin': 41.099164584608715, 'xmax': -74.01053296924093, 'ymax': 41.099164584608715}"
4fa8717de4b06344eeb5db2c,Yummy Yummy,41.09910688745381,-74.010662687069,30 N Middletown Rd,Nanuet,NY,10954,,,,US,2012-05-08,2025-05-01,2025-05-01,(845) 623-8890,http://www.nanuetyummyyummy.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4fa8717de4b06344eeb5db2c,,b'\x00\x00\x00\x00\x01\xc0R\x80\xae\xb2\x8d\x0f\xed@D\x8c\xaf\x88\xd46\x14',"{'xmin': -74.010662687069, 'ymin': 41.099106887453814, 'xmax': -74.010662687069, 'ymax': 41.099106887453814}"
4c2fccdced37a59389f46703,Orient Express,41.09962920587476,-74.011387597694,,Nanuet,NY,10954,,,,US,2010-07-03,2011-02-26,,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4c2fccdced37a59389f46703,,b'\x00\x00\x00\x00\x01\xc0R\x80\xba\x93\x0b\xeb?@D\x8c\xc0\xa6Zz\xb2',"{'xmin': -74.011387597694, 'ymin': 41.09962920587476, 'xmax': -74.011387597694, 'ymax': 41.09962920587476}"
4f32332c19836c91c7bffb49,Mr Lee's Chinese Gourmet,41.10311440793041,-73.99669549316307,126 Route 304,Nanuet,NY,10954,,,,US,2012-02-08,2014-04-11,,(845) 623-6548,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4f32332c19836c91c7bffb49,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xc9\xdb\xe4\xcd/@D\x8d2\xdaX\xe7]',"{'xmin': -73.99669549316307, 'ymin': 41.10311440793041, 'xmax': -73.99669549316307, 'ymax': 41.10311440793041}"
4c6ebb66f338236a91500b1b,Bardonia Oriental,41.110129171108966,-73.99380386260245,67 Bardonia Rd,Bardonia,NY,10954,,,,US,2010-08-20,2025-08-22,,(845) 624-8872,https://bardoniaoriental.menu-res.com,,128449630535187.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4c6ebb66f338236a91500b1b,,b'\x00\x00\x00\x00\x01\xc0R\x7f\x9a{\x84!\x06@D\x8e\x18\xb6r\x1f\xd2',"{'xmin': -73.99380386260245, 'ymin': 41.110129171108966, 'xmax': -73.99380386260245, 'ymax': 41.110129171108966}"
45948ad9f5b848170741b0fb,Great Chinese Buffet,41.08450424762418,-74.01764756941672,20 Rockland Ave,Nanuet,NY,10954,,,,US,2012-01-16,2023-08-15,2024-08-10,(845) 627-7318,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/45948ad9f5b848170741b0fb,,b'\x00\x00\x00\x00\x01\xc0R\x81!#E_\xeb@D\x8a\xd1\t\x01\xf5\xa0',"{'xmin': -74.01764756941672, 'ymin': 41.08450424762418, 'xmax': -74.01764756941672, 'ymax': 41.08450424762418}"
4f32513919836c91c7cbd5e5,Panda West,41.09177733880613,-74.01318657730641,149 Main St,Nanuet,NY,10954,,,,US,2012-02-08,2012-02-08,,(845) 627-2888,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4f32513919836c91c7cbd5e5,,b'\x00\x00\x00\x00\x01\xc0R\x80\xd8\x0c\x83\x91\xbe@D\x8b\xbf\\\x1eW\xd7',"{'xmin': -74.01318657730641, 'ymin': 41.09177733880613, 'xmax': -74.01318657730641, 'ymax': 41.09177733880613}"
4d3e2b7144f5a09387a9dbbb,Gourmet Chinese Kitchen,41.0889942626992,-74.01391146937256,215 S Middletown Rd,Nanuet,NY,10954,,,,US,2011-01-25,2025-07-03,,(845) 623-8888,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4d3e2b7144f5a09387a9dbbb,,b'\x00\x00\x00\x00\x01\xc0R\x80\xe3\xec\xee\x7f\xa5@D\x8bd)\xfb\xe9\x8f',"{'xmin': -74.01391146937256, 'ymin': 41.088994262699195, 'xmax': -74.01391146937256, 'ymax': 41.088994262699195}"
52ddacad498e4ad4cf8958c6,Number One Chinese Kitchen,41.06153910036254,-74.01347566250284,79 N Middletown Rd,Pearl River,NY,10965,,,,US,2014-01-20,2025-03-21,,(845) 735-4990,http://www.no1sushiny.com,,106141806117846.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/52ddacad498e4ad4cf8958c6,,b'\x00\x00\x00\x00\x01\xc0R\x80\xdc\xc9\x06ow@D\x87\xe0\x83c\xbd\xbe',"{'xmin': -74.01347566250284, 'ymin': 41.06153910036254, 'xmax': -74.01347566250284, 'ymax': 41.06153910036254}"
4b8436f3f964a520fb2731e3,Good Taste Chinese Restaurant,41.06354522705078,-74.01190948486328,104 N Middletown Rd,Pearl River,NY,10965,,,,US,2010-02-23,2025-07-03,,(845) 620-0205,http://www.goodtastepearlriver.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4b8436f3f964a520fb2731e3,,"b'\x00\x00\x00\x00\x01\xc0R\x80\xc3 \x00\x00\x00@D\x88""@\x00\x00\x00'","{'xmin': -74.01190948486328, 'ymin': 41.06354522705078, 'xmax': -74.01190948486328, 'ymax': 41.06354522705078}"
264d485b888541f8aa609e62,Golden Pond Chinese Restaurant,41.058857301424304,-74.02049151247003,20 E Central Ave,Pearl River,NY,10965,,,,US,2012-01-14,2025-05-08,2025-05-08,(845) 735-5700,http://www.burgerking.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/264d485b888541f8aa609e62,,b'\x00\x00\x00\x00\x01\xc0R\x81O\xbb\xa1\xf9\xe1@D\x87\x88\xa2\xd4_\xc5',"{'xmin': -74.02049151247003, 'ymin': 41.058857301424304, 'xmax': -74.02049151247003, 'ymax': 41.058857301424304}"
4c0b0773bbc676b01afd4ad5,Best Wok,41.059093993443724,-74.02062795197547,20 E Central Ave,Pearl River,NY,10965,,,,US,2010-06-06,2019-09-18,,(845) 735-0663,https://www.bestwokpearlriver.com,kwanthai@btinternet.com,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4c0b0773bbc676b01afd4ad5,,b'\x00\x00\x00\x00\x01\xc0R\x81Q\xf7\xe6\xc7\x8f@D\x87\x90dX\x9d\x8c',"{'xmin': -74.02062795197547, 'ymin': 41.059093993443724, 'xmax': -74.02062795197547, 'ymax': 41.059093993443724}"
4f7e3949e4b0c2f763678443,Good Taste Chinese,41.053356142210646,-74.01363284362456,"S Middletown Rd, Pearl River, NY 10965",Pearl River,NY,10965,,,,US,2012-04-06,2018-08-07,,(845) 620-0205,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4f7e3949e4b0c2f763678443,,b'\x00\x00\x00\x00\x01\xc0R\x80\xdf\\Ja7@D\x86\xd4_\xc2\xea\xf0',"{'xmin': -74.01363284362456, 'ymin': 41.053356142210646, 'xmax': -74.01363284362456, 'ymax': 41.053356142210646}"
4b7c2e3ff964a52089822fe3,Koo Sushi & Asian Fusion,41.045279385740514,-73.95537959284955,60 Dutch Hill Rd,Orangeburg,NY,10962,,,,US,2010-02-17,2025-05-08,,(845) 359-9111,http://www.koosushiasian.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4b7c2e3ff964a52089822fe3,,b'\x00\x00\x00\x00\x01\xc0R}$\xf0r\xa3\x7f@D\x85\xcb\xb7\x04x ',"{'xmin': -73.95537959284955, 'ymin': 41.045279385740514, 'xmax': -73.95537959284955, 'ymax': 41.045279385740514}"
4cf70489e308236a0498e9ac,New China House,41.044801424489215,-73.95298772196521,13 Orangetown Shopping Ctr,Orangeburg,NY,10962,,,,US,2010-12-02,2025-09-06,,(845) 359-6655,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4cf70489e308236a0498e9ac,,b'\x00\x00\x00\x00\x01\xc0R|\xfd\xc06\xd5!@D\x85\xbc\r\x96\x7fi',"{'xmin': -73.95298772196521, 'ymin': 41.044801424489215, 'xmax': -73.95298772196521, 'ymax': 41.044801424489215}"
4be98371947820a12918b6db,wok King,41.05120102938197,-73.94650921768799,500 Route 303,Orangeburg,NY,10962,,,,US,2010-05-11,2024-01-28,,(845) 359-4802,http://www.wokkingorangeburg.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4be98371947820a12918b6db,,b'\x00\x00\x00\x00\x01\xc0R|\x93\x9be\xd5G@D\x86\x8d\xc1][\xc9',"{'xmin': -73.94650921768799, 'ymin': 41.051201029381964, 'xmax': -73.94650921768799, 'ymax': 41.051201029381964}"
4ee00fa9aa1fb7aabc2af9f9,Eastern Restaurant,41.04620431378088,-73.94487114360071,Route 303,Orangeburg,NY,10962,,,,US,2011-12-08,2015-06-01,,(845) 680-0888,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4ee00fa9aa1fb7aabc2af9f9,,"b'\x00\x00\x00\x00\x01\xc0R|x\xc4\xd1,\xbf@D\x85\xea\x05\xe0O\xbe'","{'xmin': -73.94487114360071, 'ymin': 41.046204313780876, 'xmax': -73.94487114360071, 'ymax': 41.046204313780876}"
53d7c981498ebdc6680e5209,Kitchen No. 1,41.04615527288945,-73.94482078952214,327 Route 303,Orangeburg,NY,10962,,,,US,2014-07-29,2025-07-12,,(845) 680-0888,http://www.kitchenno1chinese.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/53d7c981498ebdc6680e5209,,b'\x00\x00\x00\x00\x01\xc0R|w\xf1\x9d\xe5\x06@D\x85\xe8j}\xcc\x90',"{'xmin': -73.94482078952214, 'ymin': 41.04615527288945, 'xmax': -73.94482078952214, 'ymax': 41.04615527288945}"
4f4faf52e4b0e52481876ce0,Great Wall,41.06270256670399,-73.94985353662278,580 Route 303,Blauvelt,NY,10913,,,,US,2012-03-01,2025-07-10,,(845) 365-1926,http://www.greatwallbedford.com,,,,thegreatwallma,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4f4faf52e4b0e52481876ce0,,b'\x00\x00\x00\x00\x01\xc0R|\xcaf|\xf2:@D\x88\x06\xa3@\xaf8',"{'xmin': -73.94985353662278, 'ymin': 41.06270256670399, 'xmax': -73.94985353662278, 'ymax': 41.06270256670399}"
4f53c9aee4b092980f56cccf,Great Wall,41.09353724154613,-73.97189729785205,719 W Nyack Rd,West Nyack,NY,10994,,,,US,2012-03-04,2025-07-12,,(845) 353-8722,http://www.greatwallbedford.com,yam@greatwallsb.com,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4f53c9aee4b092980f56cccf,,b'\x00\x00\x00\x00\x01\xc0R~3\x90\xb9V\x1a@D\x8b\xf9\x07@\xb3\x08',"{'xmin': -73.97189729785205, 'ymin': 41.09353724154613, 'xmax': -73.97189729785205, 'ymax': 41.09353724154613}"
4e4e4173bd4101d0d7a615cc,Panda Express,41.098575592041016,-73.96098327636719,3550 Palisades Center Dr,West Nyack,NY,10994,,,,US,2011-08-19,2020-08-29,,(845) 358-6222,http://www.pandaexpress.com,,,,pandaexpress,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4e4e4173bd4101d0d7a615cc,,b'\x00\x00\x00\x00\x01\xc0R}\x80\xc0\x00\x00\x00@D\x8c\x9e \x00\x00\x00',"{'xmin': -73.96098327636719, 'ymin': 41.098575592041016, 'xmax': -73.96098327636719, 'ymax': 41.098575592041016}"
61f451c0402ac61ea4cdd494,Master Wok (3rd Floor),41.096714,-73.95588,,West Nyack,NY,10994,,,,US,2022-01-28,2025-08-28,,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/61f451c0402ac61ea4cdd494,,b'\x00\x00\x00\x00\x01\xc0R}-#N\xb9\xa1@D\x8ca\x1f\xd5\x88]',"{'xmin': -73.95588, 'ymin': 41.096714, 'xmax': -73.95588, 'ymax': 41.096714}"
4b8db7b7f964a520520a33e3,China Max,41.09672361387391,-73.95576422854083,,West Nyack,NY,10994,,,,US,2010-03-03,2024-03-28,,(845) 358-8388,,,166883663326898.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4b8db7b7f964a520520a33e3,,b'\x00\x00\x00\x00\x01\xc0R}+=\xba\x11@@D\x8cap{+q',"{'xmin': -73.95576422854083, 'ymin': 41.09672361387391, 'xmax': -73.95576422854083, 'ymax': 41.09672361387391}"
4b58fa06f964a5207c7628e3,Empire Buffet,41.09697819647508,-73.95663109736833,4494 Palisades Center Dr,West Nyack,NY,10994,,,,US,2010-01-22,2025-07-04,,(845) 348-1868,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4b58fa06f964a5207c7628e3,,b'\x00\x00\x00\x00\x01\xc0R}9q\xa3b&@D\x8ci\xc8\x13$\x8c',"{'xmin': -73.95663109736833, 'ymin': 41.09697819647508, 'xmax': -73.95663109736833, 'ymax': 41.09697819647508}"
4b29725bf964a5200f9f24e3,China Taste,41.09384597981107,-73.94806234107662,360 Rt 59,Nyack,NY,10960,,,,US,2009-12-16,2025-07-11,,(845) 353-2783,https://chinatastecentralnyack.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4b29725bf964a5200f9f24e3,,"b""\x00\x00\x00\x00\x01\xc0R|\xad\r\xab_\x92@D\x8c\x03%#\x13'""","{'xmin': -73.94806234107662, 'ymin': 41.09384597981107, 'xmax': -73.94806234107662, 'ymax': 41.09384597981107}"
4f52dfcde4b0639bb9cd8988,fortune garden,41.09349663696106,-73.93462982962315,37 Route 59,Nyack,NY,10960,,,,US,2012-03-04,2017-12-20,,(845) 358-2501,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4f52dfcde4b0639bb9cd8988,,b'\x00\x00\x00\x00\x01\xc0R{\xd0\xf9\xa2\x06=@D\x8b\xf7\xb2\xa3\x04R',"{'xmin': -73.93462982962315, 'ymin': 41.09349663696106, 'xmax': -73.93462982962315, 'ymax': 41.09349663696106}"
4effadf6490182a1a78d8ed1,Panda Garden,41.09182819490081,-73.92185159536629,Main st,Nyack,NY,10960,,,,US,2012-01-01,2025-06-05,,(845) 358-8388,http://pandagardennyack.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4effadf6490182a1a78d8ed1,,b'\x00\x00\x00\x00\x01\xc0Rz\xff\x9d\xd5wF@D\x8b\xc1\x06\xba\xf9\x90',"{'xmin': -73.92185159536629, 'ymin': 41.09182819490081, 'xmax': -73.92185159536629, 'ymax': 41.09182819490081}"
4cc9d9a741e75481f6f45e84,China House,41.08469894809761,-73.86057226687251,53 Beekman Ave.,Sleepy Hollow,NY,10591,,,,US,2010-10-28,2025-06-08,,(914) 631-9339,http://chinahousemaine.com,,111815408854643.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4cc9d9a741e75481f6f45e84,,b'\x00\x00\x00\x00\x01\xc0Rw\x13\x9d\xb3\x83\xf8@D\x8a\xd7jF\n\xdc',"{'xmin': -73.86057226687251, 'ymin': 41.08469894809761, 'xmax': -73.86057226687251, 'ymax': 41.08469894809761}"
4b3ac689f964a520476e25e3,Taste of China,41.07666332379178,-73.85917851384718,17 Main St,Tarrytown,NY,10591,,,,US,2009-12-30,2025-09-02,,(914) 332-1625,http://tasteofchinabedford.blogspot.com/,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4b3ac689f964a520476e25e3,,b'\x00\x00\x00\x00\x01\xc0Rv\xfc\xc7\xe0\x99\x92@D\x89\xd0\x1a\x92>\x83',"{'xmin': -73.85917851384718, 'ymin': 41.076663323791784, 'xmax': -73.85917851384718, 'ymax': 41.076663323791784}"
4bbe682b98f495218336d163,Young's Kitchen,41.06458681468654,-73.86119868306858,350 S Broadway,Tarrytown,NY,10591,,,,US,2010-04-08,2025-06-28,,(914) 332-1991,http://youngskitcheninc.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4bbe682b98f495218336d163,,b'\x00\x00\x00\x00\x01\xc0Rw\x1d\xe1\x14\xc8\xd2@D\x88Daxjo',"{'xmin': -73.86119868306858, 'ymin': 41.06458681468654, 'xmax': -73.86119868306858, 'ymax': 41.06458681468654}"
5a529b4ca35dce5caa1cfd21,Mr Koo's Kitchen,41.038925,-73.867326,100 Main St,Irvington,NY,10533,,,,US,2018-01-07,2025-08-22,,(914) 231-9567,https://www.mrkooskitchen.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5a529b4ca35dce5caa1cfd21,,b'\x00\x00\x00\x00\x01\xc0Rw\x82D\xe9>\x1d@D\x84\xfb~\x90\xff\x97',"{'xmin': -73.867326, 'ymin': 41.038925, 'xmax': -73.867326, 'ymax': 41.038925}"
4e5e2fb51838f72552720318,Bamboo Garden,41.04629247949687,-73.84606960072789,,Irvington,NY,,,,,US,2011-08-31,2019-03-17,,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4e5e2fb51838f72552720318,,b'\x00\x00\x00\x00\x01\xc0Rv&\x01\x1cQ\x07@D\x85\xec\xe9v\xbe\xb2',"{'xmin': -73.84606960072789, 'ymin': 41.04629247949687, 'xmax': -73.84606960072789, 'ymax': 41.04629247949687}"
4eaad12777c850207eef3448,New China,41.0387057799704,-73.86526015292237,4 S Broadway,Irvington,NY,10533,,,,US,2011-10-28,2025-08-02,,(914) 591-5050,http://places.singleplatform.com/new-china-25,gonewchina@gmail.com,111616098875408.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4eaad12777c850207eef3448,,b'\x00\x00\x00\x00\x01\xc0Rw`l\x1e\xd5Y@D\x84\xf4O\x9d\x91\xcc',"{'xmin': -73.86526015292237, 'ymin': 41.0387057799704, 'xmax': -73.86526015292237, 'ymax': 41.0387057799704}"
658f2c9aa4723a4e2932c7c3,Szechuan City,41.01962,-73.84327,875 Saw Mill River Rd,Ardsley,NY,10502,,,,US,2023-12-29,2025-09-06,,(914) 689-3191,https://www.szechuancity.com,,,,,['52af3b773cf9994f4e043c03'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Szechuan Restaurant'],https://foursquare.com/placemakers/review-place/658f2c9aa4723a4e2932c7c3,,"b'\x00\x00\x00\x00\x01\xc0Ru\xf8""\xbb\xec\xab@D\x82\x82\xe8},|'","{'xmin': -73.84327, 'ymin': 41.01962, 'xmax': -73.84327, 'ymax': 41.01962}"
4be47df8910020a17fcad114,Golden Wok Cafe,41.01962241051684,-73.84316901679901,875 Saw Mill River Rd,Ardsley,NY,10502,,,,US,2010-05-07,2025-08-22,,(914) 693-2110,,,113903348640524.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4be47df8910020a17fcad114,,b'\x00\x00\x00\x00\x01\xc0Ru\xf6{.\t\xbe@D\x82\x82\xfc\xb5\xb8!',"{'xmin': -73.84316901679901, 'ymin': 41.01962241051684, 'xmax': -73.84316901679901, 'ymax': 41.01962241051684}"
