Join_Count,TARGET_FID,SOURCE_ID,rest_per_100ch,Loc_CODE,LOC_NAME,LMiIndex,LMiZScore,LMiPValue,COType,NNeighbors,ZTransform,SpatialLag,STATEFP,Shape_Length,Shape_Area
2,53512,53512,0.0000000,23,Small Suburban,-0.025359384850688,-9.012424450764071,0.002000000000000,LH,38587,-0.271019240990993,0.093571522631901,36,16313.691640574013945,8449759.002687554806471
2,53513,53513,0.0000000,41,Fringe Rural,-0.020200463214629,-8.859609658084338,0.002000000000000,LH,38682,-0.271019240990993,0.074536039103142,36,37078.557529855359462,69184967.217993780970573
2,53514,53514,0.0000000,23,Small Suburban,-0.022170233362901,-6.984551867326447,0.004000000000000,LH,38289,-0.271019240990993,0.081804133068905,36,17843.077682629591436,10206713.882746016606688
2,53515,53515,0.0000000,21,Large Suburban,-0.049424390715523,-17.309392217235949,0.002000000000000,LH,40163,-0.271019240990993,0.182367021977667,36,13921.448629650103612,9435589.478861605748534
2,53516,53516,6.4516125,21,Large Suburban,0.523805133323585,16.449957243379348,0.002000000000000,HH,40116,2.455239502445272,0.213344275386436,36,8645.476424801863686,3448726.786111493594944
2,53517,53517,0.0000000,21,Large Suburban,-0.035545944510597,-16.772200763453512,0.002000000000000,LH,39276,-0.271019240990993,0.131158077012873,36,26149.314443054354342,27798608.610847901552916
1,53518,53518,2.5974026,21,Large Suburban,0.200127130664267,17.935535413819490,0.002000000000000,HH,40325,0.826565510729210,0.242121745083075,36,13778.428964419834301,5567015.933735937811434
2,53519,53519,0.0000000,21,Large Suburban,-0.036987687673364,-17.245283225591528,0.002000000000000,LH,39505,-0.271019240990993,0.136477847337688,36,32061.528910456177982,32385129.202785272151232
3,53520,53520,0.0000000,21,Large Suburban,-0.034507111336220,-16.330633226497582,0.002000000000000,LH,39093,-0.271019240990993,0.127324971341766,36,27622.005782415148133,32850754.933841403573751
2,53521,53521,0.0000000,21,Large Suburban,-0.051913694074489,-18.349530725688975,0.002000000000000,LH,40083,-0.271019240990993,0.191552099098524,36,8403.648782813939761,4028830.108872983604670
1,53522,53522,3.0303030,21,Large Suburban,0.223791532191914,15.761623169863311,0.002000000000000,HH,40255,1.009496302682577,0.221688938411072,36,10031.586644905288267,5531354.558938220143318
2,53523,53523,1.0101010,21,Large Suburban,0.029423637819874,17.446568462883679,0.002000000000000,HH,40364,0.155819256775435,0.188834065892571,36,8184.343613039819502,3217939.890560042113066
1,53524,53524,0.7481297,21,Large Suburban,0.009686513975847,17.745164527005684,0.002000000000000,HH,40390,0.045118011739998,0.214695362280349,36,12663.725347608306038,4452963.364096600562334
2,53525,53525,0.0000000,23,Small Suburban,-0.038401995382923,-16.793847454588079,0.002000000000000,LH,39729,-0.271019240990993,0.141696385824827,36,10000.178723475357401,4978342.852468047291040
2,53526,53526,0.0000000,23,Small Suburban,-0.038687357949992,-17.703675964867784,0.002000000000000,LH,39699,-0.271019240990993,0.142749321850681,36,26343.011821047035482,36011518.112100496888161
1,53527,53527,0.0000000,21,Large Suburban,-0.071487367045585,-20.278880652777826,0.002000000000000,LH,40589,-0.271019240990993,0.263775396082586,36,8812.492345637539984,2755391.628437313716859
1,53528,53528,11.8644066,21,Large Suburban,1.236476439094609,16.526549458913252,0.002000000000000,HH,40730,4.742524633138214,0.260724207885358,36,6078.343501670354271,2106611.781550574116409
1,53529,53529,0.0000000,21,Large Suburban,-0.060203780502453,-13.267455508604124,0.002000000000000,LH,40670,-0.271019240990993,0.222141011817899,36,4185.754539225555163,682990.781055554980412
2,53530,53530,2.5641026,21,Large Suburban,0.184142556766881,17.760899343345528,0.002000000000000,HH,40467,0.812493957847522,0.226641343299532,36,11394.928093693855772,4601182.879926212131977
1,53531,53531,1.8750001,21,Large Suburban,0.118267299730148,20.855686893478776,0.002000000000000,HH,40754,0.521299809587456,0.226872690561758,36,15357.834408970033110,8161993.757310203276575
1,53532,53532,7.6923079,21,Large Suburban,0.719740416265892,14.733552456060810,0.004000000000000,HH,40415,2.979520355524552,0.241565350639653,36,8750.056570775357613,3301162.110019085928798
1,53533,53533,0.0000000,21,Large Suburban,-0.071241265735925,-17.784043947777281,0.002000000000000,LH,40339,-0.271019240990993,0.262867326963316,36,4882.949202170379067,954592.652298202156089
2,53534,53534,0.0000000,11,Large City,-0.060208380046170,-14.914975539127115,0.002000000000000,LH,41460,-0.271019240990993,0.222157983298537,36,4135.021823154039339,837416.581929555861279
2,53535,53535,0.0000000,11,Large City,-0.058099607331519,-13.665702017376020,0.002000000000000,LH,41367,-0.271019240990993,0.214376995117780,36,8341.598305156516290,1228971.287336314097047
1,53536,53536,0.0000000,11,Large City,-0.054410806057180,-6.559409346369536,0.004000000000000,LH,41438,-0.271019240990993,0.200765988622209,36,3841.620172615086176,380412.861137689440511
1,53537,53537,0.0000000,11,Large City,-0.055457840756490,-12.382546995309625,0.002000000000000,LH,41356,-0.271019240990993,0.204629356430208,36,2667.764266497810240,280618.116031711455435
1,53538,53538,0.0000000,11,Large City,-0.054156949626361,-9.943889095754864,0.002000000000000,LH,41407,-0.271019240990993,0.199829304514865,36,2179.251395435611357,240080.425197680859128
1,53539,53539,0.0000000,11,Large City,-0.062565842956603,-11.825969359104489,0.002000000000000,LH,41707,-0.271019240990993,0.230856593117988,36,2365.439997645068615,170271.855580187460873
1,53540,53540,0.6237006,11,Large City,-0.001852657355492,-12.357139482912963,0.002000000000000,LH,41749,-0.007461987300389,0.248282269267610,36,1990.975534169637513,240607.255805445602164
2,53541,53541,0.0000000,11,Large City,-0.056801518314051,-13.010458088850971,0.002000000000000,LH,41487,-0.271019240990993,0.209587282489048,36,6959.329683444236252,1812827.256276975618675
1,53542,53542,5.1282053,21,Large Suburban,0.364396119778880,16.325729542152825,0.002000000000000,HH,40245,1.896007156686037,0.192193580751810,36,5933.724842828875808,1552932.469109349185601
1,53543,53543,0.0000000,21,Large Suburban,-0.053889393714809,-15.090712730299401,0.002000000000000,LH,40382,-0.271019240990993,0.198842071812632,36,11620.536424425905352,3389634.240776805672795
2,53544,53544,7.1428576,21,Large Suburban,0.486846835302513,16.750273165641357,0.002000000000000,HH,39985,2.747339027736706,0.177208766386122,36,13383.025546519405907,8735222.948250640183687
3,53545,53545,0.0000000,21,Large Suburban,-0.008250723211778,-3.333250195611118,0.004000000000000,LH,44496,-0.271019240990993,0.030443669603425,36,39615.946207909728400,79654285.591627806425095
2,53546,53546,0.0000000,41,Fringe Rural,-0.008222946636453,-4.655505708226805,0.006000000000000,LH,44945,-0.271019240990993,0.030341179087113,36,43930.650886325202009,108880171.767499357461929
2,53547,53547,0.0000000,41,Fringe Rural,-0.007636588128108,-4.489172860109110,0.004000000000000,LH,44971,-0.271019240990993,0.028177622724961,36,47296.306153935220209,71748377.842390686273575
3,53548,53548,0.0000000,21,Large Suburban,-0.007069568451974,-2.432852491718398,0.026000000000000,LH,44540,-0.271019240990993,0.026085423140055,36,33833.524803601605527,29033667.484619006514549
3,53549,53549,0.0000000,21,Large Suburban,-0.007444278309844,-2.978191499687764,0.014000000000000,LH,44599,-0.271019240990993,0.027468034435734,36,24731.610749804131046,35540674.578766614198685
1,53550,53550,0.0000000,21,Large Suburban,-0.054565098489810,-17.156842542180872,0.002000000000000,LH,41303,-0.271019240990993,0.201335299665706,36,12157.499384269925940,7242665.425706371665001
2,53551,53551,3.0303030,21,Large Suburban,0.182908349524717,14.153275134020838,0.002000000000000,HH,41100,1.009496302682577,0.181189866459661,36,9126.951872712745171,2146424.093271516729146
2,53552,53552,2.5000000,21,Large Suburban,0.128732522181403,18.380925897643991,0.002000000000000,HH,40929,0.785406092614559,0.163907610481764,36,22648.696413660567487,14953685.851499782875180
1,53553,53553,0.0000000,21,Large Suburban,-0.059839911132483,-14.021337871638606,0.002000000000000,LH,41271,-0.271019240990993,0.220798399952995,36,7224.850807327587972,854141.235824698465876
1,53554,53554,0.0000000,21,Large Suburban,-0.052082759526963,-14.857291503778466,0.002000000000000,LH,41037,-0.271019240990993,0.192175919901182,36,3998.881881082277232,653687.204739389824681
1,53555,53555,0.0000000,21,Large Suburban,-0.056940307329468,-13.700410430082890,0.002000000000000,LH,41466,-0.271019240990993,0.210099388739794,36,4685.610293293566428,1127441.677220528712496
2,53556,53556,0.0000000,21,Large Suburban,-0.053286385050337,-17.208318298348882,0.002000000000000,LH,41236,-0.271019240990993,0.196617079399485,36,9537.094054954528474,3238081.360708902589977
1,53557,53557,0.0000000,21,Large Suburban,-0.058910861741156,-10.359267454684774,0.002000000000000,LH,41481,-0.271019240990993,0.217370376495069,36,1834.531425554712769,176410.396799983718665
2,53558,53558,1.5873017,21,Large Suburban,0.067447175504766,5.271956941997533,0.004000000000000,HH,41075,0.399727063337067,0.168735056434316,36,11058.852281409404895,3895913.202898337971419
2,53559,53559,0.0000000,21,Large Suburban,-0.045614336898053,-19.497406582967937,0.002000000000000,LH,40955,-0.271019240990993,0.168308615627936,36,18277.983863164259674,12456566.087188884615898
1,53560,53560,0.0000000,21,Large Suburban,-0.058321335088992,-15.216206297187448,0.002000000000000,LH,41243,-0.271019240990993,0.215195130257834,36,4547.168709229828892,1126858.127031817333773
3,53561,53561,0.0000000,21,Large Suburban,-0.008935310175997,-3.987889082646506,0.004000000000000,LH,44309,-0.271019240990993,0.032969671120933,36,29157.534726190198853,49634145.973182946443558
1,53562,53562,0.0000000,11,Large City,-0.060312814811051,-12.869315436335253,0.002000000000000,LH,41915,-0.271019240990993,0.222543328606523,36,5472.011930591683267,1034642.910767105175182
1,53563,53563,0.0000000,11,Large City,-0.066517602051706,-14.509161238630856,0.002000000000000,LH,41732,-0.271019240990993,0.245437866196197,36,6385.978096149081466,1940487.280548705020919
1,53564,53564,0.0000000,11,Large City,-0.069930438585946,-11.912123121773332,0.002000000000000,LH,41758,-0.271019240990993,0.258030612939972,36,1043.274953304489372,67916.997044146890403
1,53565,53565,0.0000000,11,Large City,-0.065379101131095,-9.077555706154829,0.002000000000000,LH,41831,-0.271019240990993,0.241237004649804,36,1553.204088417605135,83907.354124581514043
1,53566,53566,0.0000000,11,Large City,-0.065398373863129,-10.250243653440934,0.004000000000000,LH,41741,-0.271019240990993,0.241308117529408,36,2672.468864357190796,268876.818190922844224
1,53567,53567,0.4085802,11,Large City,-0.015039318616706,-4.413704326579571,0.004000000000000,LH,41933,-0.098365445529942,0.152894091795355,36,1116.688118787107669,75506.790741574048297
1,53568,53568,2.7777779,11,Large City,0.191961415036655,9.740002855918688,0.002000000000000,HH,41868,0.902786741208826,0.212634571904588,36,1260.771712960014838,85178.158766749227652
1,53569,53569,0.0000000,11,Large City,-0.060572528358298,-13.453831057390849,0.002000000000000,LH,41904,-0.271019240990993,0.223501624409323,36,3758.476895014558977,442681.750892289623152
1,53570,53570,0.0000000,11,Large City,-0.065671376674660,-8.382641667483270,0.004000000000000,LH,41870,-0.271019240990993,0.242315448302931,36,2925.626636358615087,478944.260429372603539
1,53571,53571,0.0000000,11,Large City,-0.066468863614542,-13.341472496443343,0.002000000000000,LH,41751,-0.271019240990993,0.245258030218194,36,3900.868002454357338,588061.809200211544521
1,53572,53572,0.0000000,11,Large City,-0.068130348730468,-12.806877662625745,0.002000000000000,LH,41757,-0.271019240990993,0.251388608425941,36,3071.271733731424320,210743.896195629960857
1,53573,53573,0.0000000,42,Distant Rural,-0.013349262548643,-9.633152672624675,0.002000000000000,LH,39892,-0.271019240990993,0.049256353418829,36,99707.652650356452796,340233615.982053160667419
2,53574,53574,0.0000000,42,Distant Rural,-0.013795130307011,-9.079913030737988,0.002000000000000,LH,39861,-0.271019240990993,0.050901524438888,36,159106.012102173292078,667160383.662354111671448
2,53575,53575,0.0000000,42,Distant Rural,-0.013497230965241,-8.511210441957083,0.002000000000000,LH,40490,-0.271019240990993,0.049802329992158,36,74028.932300199798192,136052982.672156751155853
1,53576,53576,2.4038463,11,Large City,0.232263961382161,11.974870833032895,0.002000000000000,HH,41763,0.744774395513686,0.311861811959485,36,1193.884847322820406,70813.164330899482593
1,53577,53577,2.5098276,11,Large City,0.206369456627611,8.842189554443781,0.004000000000000,HH,41867,0.789558948702360,0.261376156380593,36,1521.222871185876784,122928.444810556466109
1,53578,53578,0.0000000,11,Large City,-0.074609049212574,-13.220193775107109,0.002000000000000,LH,41786,-0.271019240990993,0.275293836110128,36,1359.728166840953463,109588.464163992975955
1,53579,53579,0.0000000,11,Large City,-0.080238725498747,-15.643517073902249,0.002000000000000,LH,41814,-0.271019240990993,0.296066318767871,36,3089.565267084933566,375639.756318492931314
1,53580,53580,1.6891891,11,Large City,0.137831531622188,14.741397557021664,0.002000000000000,HH,41790,0.442781612442488,0.311289241598210,36,1245.620464165763678,87500.590995077887783
1,53581,53581,7.0175438,21,Large Suburban,0.671485984686411,18.008554213795293,0.002000000000000,HH,40570,2.694385175937275,0.249219705642739,36,7752.114089571429759,3135435.967693318612874
3,53582,53582,0.0000000,41,Fringe Rural,-0.013669808919352,-6.601392036949195,0.004000000000000,LH,37602,-0.271019240990993,0.050439111287679,36,198793.134105599456234,1404872274.719312906265259
2,53583,53583,0.0000000,42,Distant Rural,-0.012960927251644,-8.211859212121205,0.002000000000000,LH,37122,-0.271019240990993,0.047823466728323,36,75370.656195455434499,188064591.910262137651443
3,53584,53584,0.0000000,22,Midsize Suburban,-0.021993187436009,-11.525069281191968,0.002000000000000,LH,42878,-0.271019240990993,0.081150865765593,36,36310.677369088254636,68270711.564533814787865
1,53585,53585,0.0000000,43,Remote Rural,-0.005469484979159,-3.783152123762130,0.006000000000000,LH,46205,-0.271019240990993,0.020181405839516,36,53228.550909640143800,108930019.583604559302330
2,53586,53586,0.0000000,32,Distant Town,-0.002913650411936,-0.747307169965209,0.158000000000000,,45075,-0.271019240990993,0.010750840648034,36,17515.229597659345018,5536772.433373537845910
3,53587,53587,0.0000000,32,Distant Town,-0.007172244964457,-4.366752866556054,0.002000000000000,LH,45360,-0.271019240990993,0.026464280816142,36,46889.164109853547416,104060523.158791452646255
3,53588,53588,0.0000000,32,Distant Town,-0.002430898157601,-0.924159461605820,0.154000000000000,,45519,-0.271019240990993,0.008969572539283,36,43691.397493403608678,64440219.273328676819801
1,53589,53589,0.0000000,21,Large Suburban,-0.047546439252627,-6.521782293926342,0.004000000000000,LH,41622,-0.271019240990993,0.175437722278694,36,3835.490991463988394,603376.262377542559989
1,53590,53590,5.4054055,21,Large Suburban,0.373981512598911,18.064136959119516,0.002000000000000,HH,41539,2.013143691493290,0.185772089536323,36,15377.679103570872030,11494631.855815347284079
1,53591,53591,0.0000000,21,Large Suburban,-0.049363502118662,-14.988210892262773,0.002000000000000,LH,41587,-0.271019240990993,0.182142354117908,36,13218.707980687400777,4483675.260530271567404
1,53592,53592,0.0000000,21,Large Suburban,-0.051757820546654,-15.592409467662399,0.002000000000000,LH,41629,-0.271019240990993,0.190976954100987,36,9518.659728534998067,3595745.638569681905210
1,53593,53593,0.0000000,21,Large Suburban,-0.053102574013116,-17.341685642823158,0.002000000000000,LH,41634,-0.271019240990993,0.195938850068190,36,14083.842940792761510,5114930.658880908973515
2,53594,53594,0.0000000,41,Fringe Rural,-0.016112628020721,-7.091413865554559,0.004000000000000,LH,44057,-0.271019240990993,0.059452669943584,36,64509.925069540855475,154038215.214544206857681
1,53595,53595,0.9554141,13,Small City,0.005351330890323,1.335672167092479,0.094000000000000,,44231,0.132710204474240,0.040323906031133,36,1995.172985708711849,153575.442012756218901
1,53596,53596,0.0000000,13,Small City,-0.014858844889635,-1.676718910904277,0.040000000000000,LH,44236,-0.271019240990993,0.054826437985806,36,3401.389376512230683,302070.957649343879893
1,53597,53597,0.0000000,21,Large Suburban,-0.049461643403544,-11.191605575792561,0.002000000000000,LH,41646,-0.271019240990993,0.182504477628137,36,5466.852518994770435,1142091.587139321025461
1,53598,53598,9.6153851,21,Large Suburban,0.684550053677208,17.218102595351407,0.002000000000000,HH,41511,3.792155305027723,0.180519532555502,36,11700.997960613553005,3787258.586131949443370
2,53599,53599,0.0000000,21,Large Suburban,-0.049532699945210,-17.125946627149084,0.002000000000000,LH,41616,-0.271019240990993,0.182766663356844,36,15517.352975785581293,6035578.899886589497328
1,53600,53600,0.0000000,21,Large Suburban,-0.048517796778750,-12.664417410945383,0.002000000000000,LH,41664,-0.271019240990993,0.179021855067184,36,4987.174997346790406,1289289.606377898016945
2,53601,53601,0.0000000,41,Fringe Rural,-0.034725731515967,-15.409097691657703,0.002000000000000,LH,41282,-0.271019240990993,0.128131640084618,36,34553.561233170461492,62475776.658158615231514
1,53602,53602,0.0000000,21,Large Suburban,-0.066270170692928,-20.014726639097777,0.002000000000000,LH,40399,-0.271019240990993,0.244524889437333,36,7060.667619610651855,1996418.144121919525787
1,53603,53603,4.5454545,21,Large Suburban,0.391907548934536,21.888985534828862,0.002000000000000,HH,40557,1.649754074519362,0.237557926529648,36,11048.621529660254964,7161151.950415885075927
2,53604,53604,0.7092198,21,Large Suburban,0.005200957538015,18.168840042338100,0.002000000000000,HH,40346,0.028675870174858,0.181372654513595,36,18542.201898881252419,14442638.393891306594014
1,53605,53605,0.0000000,21,Large Suburban,-0.059620359612665,-17.318172392211906,0.002000000000000,LH,40636,-0.271019240990993,0.219988294734492,36,7339.416686744044455,2743092.111391988582909
1,53606,53606,0.0000000,21,Large Suburban,-0.052987438563141,-16.649155543812075,0.002000000000000,LH,40054,-0.271019240990993,0.195514021176383,36,7963.148026649551866,2772292.585849690251052
1,53607,53607,0.0000000,11,Large City,-0.068473408590771,-12.573833735090957,0.002000000000000,LH,41569,-0.271019240990993,0.252654436980987,36,2133.857634013885217,156188.624415855563711
1,53608,53608,0.0000000,11,Large City,-0.071565392904974,-5.836546470063709,0.004000000000000,LH,41596,-0.271019240990993,0.264063297327458,36,2296.414978998068364,269834.333170026366133
1,53609,53609,0.0000000,11,Large City,-0.069725791730270,-12.263206766009422,0.002000000000000,LH,41461,-0.271019240990993,0.257275503224172,36,2641.724471180043111,340750.145048320177011
2,53610,53610,0.0000000,11,Large City,-0.061571463658756,-13.102547192891683,0.002000000000000,LH,41352,-0.271019240990993,0.227187514174591,36,7246.953708712873777,1851244.032120092771947
1,53611,53611,0.0000000,11,Large City,-0.050854266298979,-8.574005881057809,0.004000000000000,LH,41922,-0.271019240990993,0.187643003091006,36,1059.228568571138112,66866.046809682316962
1,53612,53612,2.1739130,11,Large City,0.165933506169557,13.151734758313316,0.002000000000000,HH,41769,0.647611466361909,0.256226867400686,36,2488.180506059990876,365472.480636539228726
2,53613,53613,1.3888890,11,Large City,0.064468118601023,9.957024925038791,0.002000000000000,HH,41704,0.315883750108917,0.204090513155336,36,4314.105085980018885,797466.420542949577793
1,53614,53614,0.8097166,11,Large City,0.012834105508990,7.527914411667870,0.002000000000000,HH,41607,0.071142828428312,0.180401267476989,36,1652.881780710415114,115400.734112801423180
1,53615,53615,0.2849003,11,Large City,-0.029186426372504,-10.541985656592516,0.002000000000000,LH,41530,-0.150628892560920,0.193766076802364,36,2426.115404133997799,194302.513605151849333
1,53616,53616,0.0000000,11,Large City,-0.049835098106225,-10.397935594900893,0.002000000000000,LH,41518,-0.271019240990993,0.183882457629219,36,17053.140311758466851,5758123.850899936631322
3,53617,53617,0.0000000,11,Large City,-0.058658205678408,-13.779476744977071,0.002000000000000,LH,41452,-0.271019240990993,0.216438121527815,36,4080.884940175421434,1010356.633678443729877
1,53618,53618,0.1574803,11,Large City,-0.037734031646285,-10.024178959813272,0.002000000000000,LH,41472,-0.204472763531462,0.184545240621423,36,2322.705337167220478,289040.597714854171500
1,53619,53619,0.0000000,11,Large City,-0.054748240411427,-9.693930496748049,0.004000000000000,LH,41504,-0.271019240990993,0.202011060081990,36,3073.600989792174005,382252.055262231093366
2,53620,53620,0.0000000,21,Large Suburban,-0.029646026911975,-13.340637246759679,0.002000000000000,LH,38894,-0.271019240990993,0.109388453011492,36,28481.344759045081446,28521900.516455344855785
1,53621,53621,0.0000000,11,Large City,-0.052315720239489,-15.374018083947995,0.002000000000000,LH,42559,-0.271019240990993,0.193035502604502,36,7334.263877740168027,2089508.344918195158243
2,53622,53622,0.0000000,41,Fringe Rural,-0.016388355059899,-9.329630388208528,0.002000000000000,LH,41734,-0.271019240990993,0.060470052622172,36,31788.422318494456704,61865181.160427145659924
3,53623,53623,0.0000000,32,Distant Town,-0.000868779493353,-0.571017299656449,0.244000000000000,,47372,-0.271019240990993,0.003205638484649,36,57439.955440758050827,66788456.543574430048466
2,53624,53624,4.5454545,41,Fringe Rural,0.051174494298392,3.685801070571519,0.004000000000000,HH,44826,1.649754074519362,0.031019833095279,36,16381.599843315781982,12179737.044858569279313
2,53625,53625,0.0000000,21,Large Suburban,-0.008982495500261,-3.491753670279591,0.006000000000000,LH,44856,-0.271019240990993,0.033143776394515,36,27273.070357183023589,26484330.573434002697468
2,53626,53626,0.0000000,31,Fringe Town,-0.004951338243455,-1.534521591662248,0.062000000000000,,44831,-0.271019240990993,0.018269538525223,36,8024.426809124733154,3302122.896570262964815
3,53627,53627,1.8867924,12,Midsize City,0.016882876404722,2.662065685545769,0.014000000000000,HH,44774,0.526282884272820,0.032079847984008,36,40104.358837753403350,52369184.633409664034843
1,53628,53628,0.0000000,42,Distant Rural,-0.011489187011254,-6.797751449239325,0.002000000000000,LH,44192,-0.271019240990993,0.042393012637154,36,47371.451740769007301,125886438.906351029872894
2,53629,53629,0.0000000,41,Fringe Rural,-0.009967956750110,-5.227749844541272,0.004000000000000,LH,43702,-0.271019240990993,0.036779949361092,36,46120.902732588750951,93649507.901549115777016
1,53630,53630,1.4492754,11,Large City,-0.001788699858469,-0.236978468271110,0.456000000000000,,46707,0.341401247369037,-0.005239350778289,36,5236.849504751467066,1016516.422107835649513
2,53631,53631,0.0000000,21,Large Suburban,0.002042432484710,0.541097034189208,0.284000000000000,,46918,-0.271019240990993,-0.007536204785423,36,17000.162430427673826,12352931.062819587066770
1,53632,53632,0.0000000,11,Large City,0.011671923632220,1.399412073649559,0.044000000000000,LL,46893,-0.271019240990993,-0.043067277567678,36,3188.075270488207934,512255.929279211093672
1,53633,53633,0.0000000,11,Large City,0.010930521753434,1.610787783445091,0.020000000000000,LL,46800,-0.271019240990993,-0.040331639337940,36,6474.199462868094088,1366082.279587549390271
1,53634,53634,0.7936509,11,Large City,0.017645964139377,12.260127469767829,0.002000000000000,HH,41678,0.064353911173037,0.274205115274561,36,2226.664953288620381,167884.904342446447117
3,53635,53635,0.0000000,42,Distant Rural,-0.023687496644731,-15.300112184070707,0.002000000000000,LH,42481,-0.271019240990993,0.087402558912049,36,115212.346966643643100,308863616.128039181232452
2,53636,53636,0.0000000,21,Large Suburban,-0.032844477066382,-10.647964662421275,0.002000000000000,LH,39223,-0.271019240990993,0.121190152964872,36,16108.329019483640877,13539644.367297060787678
1,53637,53637,0.0000000,21,Large Suburban,-0.048913036186914,-17.208962647611095,0.002000000000000,LH,41044,-0.271019240990993,0.180480216673501,36,6643.788566110325519,1885615.442062179325148
2,53638,53638,0.0000000,41,Fringe Rural,-0.032705905024694,-14.245722381466260,0.002000000000000,LH,40450,-0.271019240990993,0.120678847307762,36,61282.616550962688052,147217627.132301092147827
2,53639,53639,1.6393442,21,Large Suburban,0.057123970407316,15.512294773573787,0.002000000000000,HH,40684,0.421718662865388,0.135456756213413,36,33507.376161750544270,35346332.188696175813675
1,53640,53640,0.0000000,42,Distant Rural,-0.032104892571688,-17.831789107947071,0.002000000000000,LH,40377,-0.271019240990993,0.118461220552240,36,43205.325939657399431,94690555.527927786111832
2,53641,53641,0.0000000,21,Large Suburban,-0.040071984403210,-14.859033192340519,0.002000000000000,LH,40869,-0.271019240990993,0.147858341894616,36,19724.216540520359558,14479626.451283214613795
2,53642,53642,12.0000000,21,Large Suburban,0.719359608570726,14.539667481762777,0.002000000000000,HH,40981,4.799822360315658,0.149873893916363,36,10140.746573732776596,2195085.431786785833538
1,53643,53643,0.0000000,21,Large Suburban,-0.065866454982642,-14.557603041065631,0.002000000000000,LH,40993,-0.271019240990993,0.243035251816221,36,3868.048276177741627,730802.852752999169752
1,53644,53644,4.0000000,21,Large Suburban,0.375781295609180,18.071987715564994,0.002000000000000,HH,41050,1.419261292777890,0.264775567537174,36,3964.059380043805504,611891.695767187396996
1,53645,53645,0.0000000,21,Large Suburban,-0.058377328264550,-18.528079271470791,0.002000000000000,LH,40811,-0.271019240990993,0.215401734902417,36,11908.574781825247555,6847505.394372705370188
2,53646,53646,4.0816326,21,Large Suburban,0.284586359926931,20.435559709310684,0.002000000000000,HH,40876,1.453756797426468,0.195761565327655,36,16861.693051345675485,4648953.302354052662849
3,53647,53647,0.0000000,23,Small Suburban,-0.012796629609475,-7.172216084210394,0.002000000000000,LH,41485,-0.271019240990993,0.047217238279444,36,41961.928355311414634,42200984.832970932126045
3,53648,53648,0.0000000,31,Fringe Town,-0.013171060891234,-7.594519538959735,0.002000000000000,LH,40439,-0.271019240990993,0.048598821679887,36,45847.351134471595287,60057702.066950917243958
3,53649,53649,0.0000000,42,Distant Rural,-0.016584910343152,-9.630277511281676,0.002000000000000,LH,36886,-0.271019240990993,0.061195305905860,36,66022.883222885575378,207844387.749506741762161
3,53650,53650,0.0000000,32,Distant Town,-0.027926719352564,-15.128628629558715,0.002000000000000,LH,39983,-0.271019240990993,0.103044520492868,36,49181.985416720694047,124162368.009999305009842
3,53651,53651,0.0000000,12,Midsize City,-0.030050634189038,-8.718853589762192,0.002000000000000,LH,39222,-0.271019240990993,0.110881380352027,36,34800.040513012281735,14188661.809834476560354
2,53652,53652,0.0000000,12,Midsize City,-0.035522832064541,-8.421702023344572,0.002000000000000,LH,38959,-0.271019240990993,0.131072796286153,36,23436.737289296961535,6802453.221796308644116
3,53653,53653,0.0000000,32,Distant Town,-0.018650853081195,-11.559782956382671,0.002000000000000,LH,42315,-0.271019240990993,0.068818259254578,36,65318.146672501126886,156284266.704756200313568
3,53654,53654,0.0000000,32,Distant Town,-0.026677278639031,-13.703895218446423,0.002000000000000,LH,40060,-0.271019240990993,0.098434311266896,36,49900.285272921493743,88122694.455067992210388
3,53655,53655,0.0000000,13,Small City,-0.020209398580338,-5.256178139126584,0.004000000000000,LH,41101,-0.271019240990993,0.074569008979172,36,10093.242953183958889,4754689.415115107782185
2,53656,53656,0.3412969,21,Large Suburban,-0.015024745296847,-8.938507566528553,0.002000000000000,LH,39298,-0.126797359665048,0.118495542863156,36,11628.009134551070019,6922116.242907914333045
2,53657,53657,0.0000000,41,Fringe Rural,-0.010694931424998,-4.295406055911517,0.004000000000000,LH,43646,-0.271019240990993,0.039462353829678,36,32277.116239482973469,55202945.691897414624691
3,53658,53658,0.0000000,32,Distant Town,-0.016517146593806,-8.769791262434316,0.002000000000000,LH,40430,-0.271019240990993,0.060945269982558,36,87911.172653685483965,203214025.314247161149979
4,53659,53659,0.0000000,13,Small City,-0.014490514491916,-6.117421373651848,0.002000000000000,LH,41359,-0.271019240990993,0.053467365739015,36,44516.538804509647889,89575756.705255612730980
2,53660,53660,0.0000000,41,Fringe Rural,-0.015691498535053,-9.267079116125858,0.002000000000000,LH,40770,-0.271019240990993,0.057898778655166,36,79980.413662606471917,284251628.243676662445068
2,53661,53661,0.0000000,31,Fringe Town,-0.014732371598508,-3.953487777165340,0.004000000000000,LH,41259,-0.271019240990993,0.054359774520083,36,12598.176572858199506,6858999.261873845010996
2,53662,53662,0.0000000,31,Fringe Town,-0.014807898770155,-4.781719726051930,0.004000000000000,LH,41195,-0.271019240990993,0.054638456061164,36,6718.025149366693768,2386039.230136925354600
2,53663,53663,0.0000000,42,Distant Rural,-0.014145452637120,-8.834367930013272,0.002000000000000,LH,40777,-0.271019240990993,0.052194150188027,36,61435.021963810242596,188042278.639129579067230
